close,high,ignore,low,open,close_time,number_of_trades,open_time,quote_asset_volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,volume
42905.03000000,42905.03000000,0,42905.02000000,42905.02000000,1707069450999,7,1707069450000,366.83792900,0.00080000,34.32402400,0.00855000,
42905.03000000,42905.03000000,0,42905.03000000,42905.03000000,1707069451999,0,1707069451000,0.00000000,0.00000000,0.00000000,0.00000000,
42905.03000000,42905.03000000,0,42905.02000000,42905.02000000,1707069452999,3,1707069452000,739.25360230,0.01077000,462.08717310,0.01723000,
42905.03000000,42905.03000000,0,42905.02000000,42905.02000000,1707069453999,13,1707069453000,5160.61583380,0.00282000,120.99218460,0.12028000,
42905.03000000,42905.03000000,0,42905.03000000,42905.03000000,1707069454999,3,1707069454000,21491.55857730,0.50091000,21491.55857730,0.50091000,
42905.03000000,42905.03000000,0,42905.02000000,42905.02000000,1707069455999,26,1707069455000,86148.56068670,0.00789000,338.52068670,2.00789000,
42905.02000000,42905.03000000,0,42905.02000000,42905.02000000,1707069456999,3,1707069456000,3157.80947420,0.00022000,9.43910660,0.07360000,
42905.02000000,42905.02000000,0,42905.02000000,42905.02000000,1707069457999,1,1707069457000,132.14746160,0.00000000,0.00000000,0.00308000,
42905.02000000,42905.02000000,0,42905.02000000,42905.02000000,1707069458999,4,1707069458000,464.23231640,0.00000000,0.00000000,0.01082000,
42904.74000000,42905.03000000,0,42904.74000000,42905.03000000,1707069459999,21,1707069459000,66397.63601540,0.00827000,354.82459810,1.54755000,
42904.75000000,42904.75000000,0,42904.74000000,42904.75000000,1707069460999,4,1707069460000,235.11802790,0.00527000,226.10803250,0.00548000,
42904.75000000,42904.75000000,0,42904.74000000,42904.74000000,1707069461999,20,1707069461000,11159.52384950,0.09755000,4185.35836250,0.26010000,
42904.75000000,42904.75000000,0,42904.74000000,42904.74000000,1707069462999,5,1707069462000,2790.52487200,0.05824000,2498.77264000,0.06504000,
42904.75000000,42904.75000000,0,42904.74000000,42904.74000000,1707069463999,2,1707069463000,2341.31166970,0.00079000,33.89475250,0.05457000,
42904.75000000,42904.75000000,0,42904.74000000,42904.74000000,1707069464999,3,1707069464000,21500.42831790,0.50091000,21491.41832250,0.50112000,
42904.74000000,42904.74000000,0,42904.74000000,42904.74000000,1707069465999,2,1707069465000,918.59048340,0.00000000,0.00000000,0.02141000,
42900.01000000,42904.74000000,0,42900.01000000,42904.74000000,1707069466999,135,1707069466000,88211.92706170,0.00020000,8.58000200,2.05607000,
42900.01000000,42900.01000000,0,42900.01000000,42900.01000000,1707069467999,2,1707069467000,25.31100590,0.00059000,25.31100590,0.00059000,
42897.13000000,42900.00000000,0,42897.12000000,42900.00000000,1707069468999,111,1707069468000,132156.38933720,0.00100000,42.89713000,3.08062000,
42897.12000000,42897.13000000,0,42897.12000000,42897.13000000,1707069469999,3,1707069469000,301.56676140,0.00078000,33.45976140,0.00703000,
42897.12000000,42897.12000000,0,42897.12000000,42897.12000000,1707069470999,1,1707069470000,51.04757280,0.00000000,0.00000000,0.00119000,
42897.12000000,42897.13000000,0,42897.12000000,42897.12000000,1707069471999,5,1707069471000,280.11824410,0.00505000,216.63050650,0.00653000,
42897.12000000,42897.13000000,0,42897.12000000,42897.12000000,1707069472999,6,1707069472000,6766.16275100,0.00134000,57.48215420,0.15773000,
42897.12000000,42897.12000000,0,42897.12000000,42897.12000000,1707069473999,1,1707069473000,1286.91360000,0.00000000,0.00000000,0.03000000,
42897.13000000,42897.13000000,0,42897.12000000,42897.13000000,1707069474999,4,1707069474000,21621.44039470,0.50011000,21453.28368430,0.50403000,
42895.98000000,42897.13000000,0,42895.97000000,42897.12000000,1707069475999,34,1707069475000,97483.69204410,0.00229000,98.23419770,2.27253000,
42895.98000000,42895.98000000,0,42895.98000000,42895.98000000,1707069476999,3,1707069476000,47.61453780,0.00111000,47.61453780,0.00111000,
42895.98000000,42895.98000000,0,42895.97000000,42895.98000000,1707069477999,7,1707069477000,1578.57182010,0.01241000,532.33911180,0.03680000,
42895.97000000,42895.98000000,0,42895.97000000,42895.98000000,1707069478999,17,1707069478000,11445.50340850,0.06931000,2973.12037380,0.26682000,
42895.97000000,42895.98000000,0,42895.97000000,42895.98000000,1707069479999,21,1707069479000,4848.10352930,0.09999000,4289.16904020,0.11302000,
42891.11000000,42895.98000000,0,42891.11000000,42895.98000000,1707069480999,93,1707069480000,12288.55239940,0.02907000,1246.97036110,0.28649000,
42891.11000000,42891.11000000,0,42891.11000000,42891.11000000,1707069481999,0,1707069481000,0.00000000,0.00000000,0.00000000,0.00000000,
42891.00000000,42891.10000000,0,42891.00000000,42891.10000000,1707069482999,11,1707069482000,9994.05297560,0.02117000,908.00247000,0.23301000,
42891.00000000,42891.00000000,0,42891.00000000,42891.00000000,1707069483999,0,1707069483000,0.00000000,0.00000000,0.00000000,0.00000000,
42890.99000000,42891.00000000,0,42890.99000000,42891.00000000,1707069484999,5,1707069484000,21873.98105760,0.50675000,21735.01425000,0.50999000,
42890.99000000,42890.99000000,0,42890.99000000,42890.99000000,1707069485999,0,1707069485000,0.00000000,0.00000000,0.00000000,0.00000000,
42890.99000000,42891.00000000,0,42890.99000000,42891.00000000,1707069486999,11,1707069486000,85991.71699000,0.00489000,209.73699000,2.00489000,
42891.00000000,42891.00000000,0,42890.99000000,42891.00000000,1707069487999,6,1707069487000,3244.27521990,0.07363000,3158.06433000,0.07564000,
42891.00000000,42891.00000000,0,42891.00000000,42891.00000000,1707069488999,0,1707069488000,0.00000000,0.00000000,0.00000000,0.00000000,
42891.00000000,42891.00000000,0,42891.00000000,42891.00000000,1707069489999,2,1707069489000,23.16114000,0.00054000,23.16114000,0.00054000,
42891.00000000,42891.00000000,0,42891.00000000,42891.00000000,1707069490999,4,1707069490000,5057.70672000,0.11792000,5057.70672000,0.11792000,
42891.00000000,42891.00000000,0,42891.00000000,42891.00000000,1707069491999,0,1707069491000,0.00000000,0.00000000,0.00000000,0.00000000,
42890.99000000,42891.00000000,0,42890.99000000,42891.00000000,1707069492999,2,1707069492000,128.67299820,0.00282000,120.95262000,0.00300000,
42890.99000000,42891.00000000,0,42890.99000000,42891.00000000,1707069493999,2,1707069493000,548.57576700,0.00049000,21.01659000,0.01279000,
42890.99000000,42891.00000000,0,42890.99000000,42890.99000000,1707069494999,4,1707069494000,21487.96208010,0.50000000,21445.50000000,0.50099000,
42890.99000000,42891.00000000,0,42890.99000000,42891.00000000,1707069495999,2,1707069495000,80.20615250,0.00012000,5.14692000,0.00187000,
42890.99000000,42890.99000000,0,42890.99000000,42890.99000000,1707069496999,0,1707069496000,0.00000000,0.00000000,0.00000000,0.00000000,
42891.00000000,42891.00000000,0,42891.00000000,42891.00000000,1707069497999,2,1707069497000,90.92892000,0.00212000,90.92892000,0.00212000,
42890.99000000,42891.00000000,0,42890.99000000,42891.00000000,1707069498999,5,1707069498000,2920.44753080,0.00217000,93.07347000,0.06809000,
42891.00000000,42891.00000000,0,42890.99000000,42891.00000000,1707069499999,3,1707069499000,352.56401760,0.00798000,342.27018000,0.00822000,
42891.00000000,42891.00000000,0,42890.99000000,42891.00000000,1707069500999,10,1707069500000,1194.51434510,0.02736000,1173.49776000,0.02785000,
42890.99000000,42890.99000000,0,42890.99000000,42890.99000000,1707069501999,1,1707069501000,520.69661860,0.00000000,0.00000000,0.01214000,
42891.00000000,42891.00000000,0,42891.00000000,42891.00000000,1707069502999,2,1707069502000,1743.94806000,0.04066000,1743.94806000,0.04066000,
42891.00000000,42891.00000000,0,42891.00000000,42891.00000000,1707069503999,0,1707069503000,0.00000000,0.00000000,0.00000000,0.00000000,
42891.00000000,42891.00000000,0,42891.00000000,42891.00000000,1707069504999,12,1707069504000,21528.27963000,0.50193000,21528.27963000,0.50193000,
42891.00000000,42891.00000000,0,42891.00000000,42891.00000000,1707069505999,3,1707069505000,620.63277000,0.01447000,620.63277000,0.01447000,
42890.99000000,42891.00000000,0,42890.99000000,42890.99000000,1707069506999,4,1707069506000,546.43121620,0.00036000,15.44076000,0.01274000,
42890.99000000,42891.00000000,0,42890.99000000,42891.00000000,1707069507999,7,1707069507000,6001.73630040,0.00697000,298.95027000,0.13993000,
42891.00000000,42891.00000000,0,42890.99000000,42891.00000000,1707069508999,12,1707069508000,3353.64682400,0.03159000,1354.92669000,0.07819000,
42890.99000000,42890.99000000,0,42890.99000000,42890.99000000,1707069509999,3,1707069509000,105.94074530,0.00000000,0.00000000,0.00247000,
42890.99000000,42891.00000000,0,42890.99000000,42890.99000000,1707069510999,4,1707069510000,4517.70813990,0.01632000,699.98112000,0.10533000,
42891.00000000,42891.00000000,0,42890.99000000,42891.00000000,1707069511999,10,1707069511000,620.63275830,0.01330000,570.45030000,0.01447000,
42890.99000000,42891.00000000,0,42890.99000000,42890.99000000,1707069512999,13,1707069512000,3332.62992530,0.00023000,9.86493000,0.07770000,
42891.00000000,42891.00000000,0,42890.99000000,42891.00000000,1707069513999,7,1707069513000,2369.72720130,0.00038000,16.29858000,0.05525000,
42891.00000000,42891.00000000,0,42890.99000000,42890.99000000,1707069514999,10,1707069514000,21502.11610800,0.50012000,21450.64692000,0.50132000,
42891.00000000,42891.00000000,0,42890.99000000,42891.00000000,1707069515999,7,1707069515000,2853.96709840,0.06238000,2675.54058000,0.06654000,
42890.99000000,42891.00000000,0,42890.99000000,42891.00000000,1707069516999,2,1707069516000,129.10188550,0.00056000,24.01896000,0.00301000,
42890.99000000,42890.99000000,0,42890.99000000,42890.99000000,1707069517999,0,1707069517000,0.00000000,0.00000000,0.00000000,0.00000000,
42891.00000000,42891.00000000,0,42890.99000000,42890.99000000,1707069518999,3,1707069518000,179.71328330,0.00352000,150.97632000,0.00419000,
42891.00000000,42891.00000000,0,42890.99000000,42890.99000000,1707069519999,6,1707069519000,6600.06567700,0.01358000,582.45978000,0.15388000,
42891.00000000,42891.00000000,0,42890.99000000,42891.00000000,1707069520999,6,1707069520000,1393.95723870,0.00637000,273.21567000,0.03250000,
42890.99000000,42891.00000000,0,42890.99000000,42891.00000000,1707069521999,5,1707069521000,131.24644540,0.00160000,68.62560000,0.00306000,
42891.00000000,42891.00000000,0,42890.99000000,42890.99000000,1707069522999,4,1707069522000,6560.60583240,0.00020000,8.57820000,0.15296000,
42891.00000000,42891.00000000,0,42890.99000000,42891.00000000,1707069523999,5,1707069523000,8431.94168000,0.19559000,8389.05069000,0.19659000,
42891.00000000,42891.00000000,0,42890.99000000,42891.00000000,1707069524999,15,1707069524000,22623.28659870,0.50133000,21502.54503000,0.52746000,
42890.99000000,42891.00000000,0,42890.99000000,42891.00000000,1707069525999,5,1707069525000,1342.05930990,0.02328000,998.50248000,0.03129000,
42890.99000000,42890.99000000,0,42890.99000000,42890.99000000,1707069526999,1,1707069526000,588.46438280,0.00000000,0.00000000,0.01372000,
42891.00000000,42891.00000000,0,42890.99000000,42890.99000000,1707069527999,5,1707069527000,346.98814290,0.00338000,144.97158000,0.00809000,
42891.00000000,42891.00000000,0,42891.00000000,42891.00000000,1707069528999,1,1707069528000,30.88152000,0.00072000,30.88152000,0.00072000,
42890.99000000,42891.00000000,0,42890.99000000,42890.99000000,1707069529999,4,1707069529000,157.40993690,0.00036000,15.44076000,0.00367000,
42891.00000000,42891.00000000,0,42890.99000000,42890.99000000,1707069530999,3,1707069530000,3471.59673210,0.00015000,6.43365000,0.08094000,
42891.00000000,42891.00000000,0,42891.00000000,42891.00000000,1707069531999,0,1707069531000,0.00000000,0.00000000,0.00000000,0.00000000,
42890.99000000,42891.00000000,0,42890.99000000,42891.00000000,1707069532999,2,1707069532000,6974.07498340,0.00094000,40.31754000,0.16260000,
42890.99000000,42890.99000000,0,42890.99000000,42890.99000000,1707069533999,2,1707069533000,418.18715250,0.00000000,0.00000000,0.00975000,
42891.00000000,42891.00000000,0,42890.99000000,42890.99000000,1707069534999,11,1707069534000,22743.81026850,0.50012000,21450.64692000,0.53027000,
42890.99000000,42891.00000000,0,42890.99000000,42891.00000000,1707069535999,3,1707069535000,113.23221910,0.00055000,23.59005000,0.00264000,
42891.00000000,42891.00000000,0,42891.00000000,42891.00000000,1707069536999,6,1707069536000,270.64221000,0.00631000,270.64221000,0.00631000,
42891.00000000,42891.00000000,0,42891.00000000,42891.00000000,1707069537999,7,1707069537000,487.24176000,0.01136000,487.24176000,0.01136000,
42890.99000000,42891.00000000,0,42890.99000000,42891.00000000,1707069538999,8,1707069538000,2845.81723360,0.00471000,202.01661000,0.06635000,
42891.00000000,42891.00000000,0,42890.99000000,42891.00000000,1707069539999,23,1707069539000,8356.02446590,0.17941000,7695.07431000,0.19482000,
42891.00000000,42891.00000000,0,42890.99000000,42890.99000000,1707069540999,27,1707069540000,5500.77001370,0.05462000,2342.70642000,0.12825000,
42891.00000000,42891.00000000,0,42891.00000000,42891.00000000,1707069541999,1,1707069541000,736.86738000,0.01718000,736.86738000,0.01718000,
42890.99000000,42890.99000000,0,42890.99000000,42890.99000000,1707069542999,2,1707069542000,93.07344830,0.00000000,0.00000000,0.00217000,
42891.00000000,42891.00000000,0,42891.00000000,42891.00000000,1707069543999,3,1707069543000,551.57826000,0.01286000,551.57826000,0.01286000,
42891.00000000,42891.00000000,0,42890.99000000,42891.00000000,1707069544999,11,1707069544000,22799.56884060,0.52863000,22673.46933000,0.53157000,
42899.45000000,42899.75000000,0,42891.00000000,42891.00000000,1707069545999,138,1707069545000,131398.34274020,3.06334000,131391.90782420,3.06349000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069546999,2,1707069546000,42.04146100,0.00098000,42.04146100,0.00098000,
42899.44000000,42899.44000000,0,42899.44000000,42899.44000000,1707069547999,3,1707069547000,854.98583920,0.00000000,0.00000000,0.01993000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069548999,2,1707069548000,125.69538850,0.00293000,125.69538850,0.00293000,
42899.45000000,42899.45000000,0,42899.44000000,42899.45000000,1707069549999,4,1707069549000,223.93508090,0.00041000,17.58877450,0.00522000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069550999,2,1707069550000,28.74263150,0.00067000,28.74263150,0.00067000,
42899.45000000,42899.45000000,0,42899.44000000,42899.45000000,1707069551999,10,1707069551000,573.99452060,0.00134000,57.48526300,0.01338000,
42899.45000000,42899.45000000,0,42899.44000000,42899.45000000,1707069552999,7,1707069552000,174.17175120,0.00248000,106.39063600,0.00406000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069553999,3,1707069553000,72.07106850,0.00093000,39.89648850,0.00168000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069554999,6,1707069554000,21463.45282230,0.50015000,21456.15991750,0.50032000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069555999,7,1707069555000,3364.60341720,0.03380000,1450.00141000,0.07843000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069556999,2,1707069556000,35.60654350,0.00083000,35.60654350,0.00083000,
42899.45000000,42899.45000000,0,42899.44000000,42899.45000000,1707069557999,5,1707069557000,261.25761870,0.00291000,124.83739950,0.00609000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069558999,6,1707069558000,1373.21110110,0.00267000,114.54153150,0.03201000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069559999,2,1707069559000,187.04160200,0.00436000,187.04160200,0.00436000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069560999,5,1707069560000,458.59505270,0.00391000,167.73684950,0.01069000,
42899.45000000,42899.45000000,0,42899.44000000,42899.45000000,1707069561999,3,1707069561000,142.42614450,0.00037000,15.87279650,0.00332000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069562999,10,1707069562000,30012.45522000,0.69960000,30012.45522000,0.69960000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069563999,6,1707069563000,84.94090160,0.00104000,44.61542800,0.00198000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069564999,15,1707069564000,21620.03579280,0.50160000,21518.36412000,0.50397000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069565999,3,1707069565000,1888.43336350,0.00147000,63.06219150,0.04402000,
42899.44000000,42899.45000000,0,42899.44000000,42899.44000000,1707069566999,3,1707069566000,349.20144430,0.00027000,11.58285150,0.00814000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069567999,3,1707069567000,79.36397790,0.00139000,59.63023550,0.00185000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069568999,4,1707069568000,1308.43322500,0.03050000,1308.43322500,0.03050000,
42899.44000000,42899.44000000,0,42899.44000000,42899.44000000,1707069569999,1,1707069569000,202.05636240,0.00000000,0.00000000,0.00471000,
42899.44000000,42899.44000000,0,42899.44000000,42899.44000000,1707069570999,2,1707069570000,7082.69754400,0.00000000,0.00000000,0.16510000,
42899.44000000,42899.44000000,0,42899.44000000,42899.44000000,1707069571999,2,1707069571000,172.02675440,0.00000000,0.00000000,0.00401000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069572999,1,1707069572000,395.53292900,0.00922000,395.53292900,0.00922000,
42899.44000000,42899.44000000,0,42899.44000000,42899.44000000,1707069573999,1,1707069573000,1138.55113760,0.00000000,0.00000000,0.02654000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069574999,12,1707069574000,21973.52728450,0.51221000,21973.52728450,0.51221000,
42899.44000000,42899.44000000,0,42899.44000000,42899.44000000,1707069575999,2,1707069575000,68.21010960,0.00000000,0.00000000,0.00159000,
42899.44000000,42899.44000000,0,42899.44000000,42899.44000000,1707069576999,2,1707069576000,17.58877040,0.00000000,0.00000000,0.00041000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069577999,3,1707069577000,6348.68959500,0.14694000,6303.64518300,0.14799000,
42899.44000000,42899.44000000,0,42899.44000000,42899.44000000,1707069578999,0,1707069578000,0.00000000,0.00000000,0.00000000,0.00000000,
42899.44000000,42899.44000000,0,42899.44000000,42899.44000000,1707069579999,0,1707069579000,0.00000000,0.00000000,0.00000000,0.00000000,
42899.44000000,42899.44000000,0,42899.44000000,42899.44000000,1707069580999,2,1707069580000,238.09189200,0.00000000,0.00000000,0.00555000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069581999,3,1707069581000,393.38787240,0.00076000,32.60358200,0.00917000,
42899.45000000,42899.45000000,0,42899.44000000,42899.45000000,1707069582999,4,1707069582000,425.56253180,0.00870000,373.22521500,0.00992000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069583999,3,1707069583000,737.01254270,0.01635000,701.40600750,0.01718000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069584999,2,1707069584000,908.18115020,0.00054000,23.16570300,0.02117000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069585999,0,1707069585000,0.00000000,0.00000000,0.00000000,0.00000000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069586999,1,1707069586000,5.14793400,0.00012000,5.14793400,0.00012000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069587999,1,1707069587000,326.46481450,0.00761000,326.46481450,0.00761000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069588999,6,1707069588000,1726.70256250,0.01025000,439.71936250,0.04025000,
42899.44000000,42899.45000000,0,42899.44000000,42899.44000000,1707069589999,4,1707069589000,779.91187470,0.00555000,238.09194750,0.01818000,
42899.44000000,42899.44000000,0,42899.44000000,42899.44000000,1707069590999,0,1707069590000,0.00000000,0.00000000,0.00000000,0.00000000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069591999,1,1707069591000,31.31659850,0.00073000,31.31659850,0.00073000,
42899.44000000,42899.44000000,0,42899.44000000,42899.44000000,1707069592999,1,1707069592000,795.35561760,0.00000000,0.00000000,0.01854000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069593999,2,1707069593000,2526.34802620,0.00046000,19.73374700,0.05889000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069594999,3,1707069594000,1069.05429400,0.02492000,1069.05429400,0.02492000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069595999,3,1707069595000,179.74869550,0.00419000,179.74869550,0.00419000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069596999,2,1707069596000,604.02411640,0.00012000,5.14793400,0.01408000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069597999,9,1707069597000,3927.44374880,0.00168000,72.07107600,0.09155000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069598999,7,1707069598000,557.69285000,0.01300000,557.69285000,0.01300000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069599999,19,1707069599000,1253.95074790,0.01167000,500.63658150,0.02923000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069600999,35,1707069600000,14274.79182950,0.31695000,13596.98067750,0.33275000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069601999,10,1707069601000,2177.14659230,0.00123000,52.76632350,0.05075000,
42899.45000000,42899.45000000,0,42899.44000000,42899.45000000,1707069602999,4,1707069602000,425.13345620,0.00058000,24.88168100,0.00991000,
42899.44000000,42899.45000000,0,42899.44000000,42899.44000000,1707069603999,4,1707069603000,882.44148560,0.00048000,20.59173600,0.02057000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069604999,1,1707069604000,11.58285150,0.00027000,11.58285150,0.00027000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069605999,2,1707069605000,50.62135100,0.00118000,50.62135100,0.00118000,
42899.44000000,42899.44000000,0,42899.44000000,42899.44000000,1707069606999,1,1707069606000,12.86983200,0.00000000,0.00000000,0.00030000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069607999,5,1707069607000,2520.77110410,0.00097000,41.61246650,0.05876000,
42899.45000000,42899.45000000,0,42899.44000000,42899.45000000,1707069608999,4,1707069608000,162.15991700,0.00338000,145.00014100,0.00378000,
42899.44000000,42899.45000000,0,42899.44000000,42899.44000000,1707069609999,3,1707069609000,413.55060750,0.00059000,25.31067550,0.00964000,
42899.44000000,42899.44000000,0,42899.44000000,42899.44000000,1707069610999,2,1707069610000,316.59786720,0.00000000,0.00000000,0.00738000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069611999,2,1707069611000,430.28142480,0.00416000,178.46171200,0.01003000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069612999,3,1707069612000,382.23402390,0.00135000,57.91425750,0.00891000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069613999,4,1707069613000,82.36693170,0.00069000,29.60062050,0.00192000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069614999,1,1707069614000,9.86687350,0.00023000,9.86687350,0.00023000,
42899.45000000,42899.45000000,0,42899.44000000,42899.45000000,1707069615999,6,1707069615000,133.84625860,0.00058000,24.88168100,0.00312000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069616999,3,1707069616000,697.54501800,0.01236000,530.23720200,0.01626000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069617999,2,1707069617000,757.60418030,0.00699000,299.86715550,0.01766000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069618999,7,1707069618000,2958.34538730,0.00049000,21.02073050,0.06896000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069619999,1,1707069619000,7.72190100,0.00018000,7.72190100,0.00018000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069620999,4,1707069620000,716.84965580,0.00134000,57.48526300,0.01671000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069621999,7,1707069621000,320.02984160,0.00192000,82.36694400,0.00746000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069622999,5,1707069622000,793.63982130,0.01813000,777.76702850,0.01850000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069623999,7,1707069623000,1378.35931680,0.03096000,1328.16697200,0.03213000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069624999,3,1707069624000,54.05330420,0.00098000,42.04146100,0.00126000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069625999,0,1707069625000,0.00000000,0.00000000,0.00000000,0.00000000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069626999,2,1707069626000,93.09179600,0.00112000,48.04738400,0.00217000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069627999,1,1707069627000,539.24608650,0.01257000,539.24608650,0.01257000,
42899.45000000,42899.45000000,0,42899.44000000,42899.45000000,1707069628999,6,1707069628000,276.70141700,0.00290000,124.40840500,0.00645000,
42899.44000000,42899.45000000,0,42899.44000000,42899.44000000,1707069629999,8,1707069629000,1335.45983370,0.02665000,1143.27034250,0.03113000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069630999,10,1707069630000,14124.64088340,0.02634000,1129.97151300,0.32925000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069631999,5,1707069631000,399.39387950,0.00931000,399.39387950,0.00931000,
42899.44000000,42899.45000000,0,42899.44000000,42899.44000000,1707069632999,9,1707069632000,274.98542570,0.00153000,65.63615850,0.00641000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069633999,6,1707069633000,431.13945180,0.00798000,342.33761100,0.01005000,
42899.44000000,42899.44000000,0,42899.44000000,42899.44000000,1707069634999,5,1707069634000,922.76695440,0.00000000,0.00000000,0.02151000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069635999,2,1707069635000,259.11267800,0.00604000,259.11267800,0.00604000,
42899.45000000,42899.45000000,0,42899.44000000,42899.45000000,1707069636999,9,1707069636000,3593.68675910,0.06703000,2875.55013350,0.08377000,
42899.45000000,42899.45000000,0,42899.44000000,42899.45000000,1707069637999,11,1707069637000,2593.70028910,0.01467000,629.33493150,0.06046000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069638999,4,1707069638000,471.46486310,0.00175000,75.07403750,0.01099000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069639999,3,1707069639000,95.66577350,0.00223000,95.66577350,0.00223000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069640999,2,1707069640000,48.47637850,0.00113000,48.47637850,0.00113000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069641999,14,1707069641000,15026.39035150,0.35027000,15026.39035150,0.35027000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069642999,6,1707069642000,383.95006340,0.00754000,323.46185300,0.00895000,
42899.44000000,42899.44000000,0,42899.44000000,42899.44000000,1707069643999,2,1707069643000,135.56223040,0.00000000,0.00000000,0.00316000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069644999,5,1707069644000,1505.34136970,0.00201000,86.22789450,0.03509000,
42899.45000000,42899.45000000,0,42899.44000000,42899.45000000,1707069645999,6,1707069645000,1262.53078350,0.02643000,1133.83246350,0.02943000,
42899.45000000,42899.45000000,0,42899.45000000,42899.45000000,1707069646999,3,1707069646000,268.55055700,0.00626000,268.55055700,0.00626000,
42899.44000000,42899.45000000,0,42899.44000000,42899.44000000,1707069647999,7,1707069647000,2676.49608870,0.00271000,116.25750950,0.06239000,
42899.45000000,42899.45000000,0,42899.44000000,42899.44000000,1707069648999,3,1707069648000,78.07699190,0.00111000,47.61838950,0.00182000,
42899.44000000,42899.45000000,0,42899.44000000,42899.45000000,1707069649999,3,1707069649000,43.32844070,0.00063000,27.02665350,0.00101000,
