close,high,ignore,low,open,close_time,number_of_trades,open_time,quote_asset_volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,volume
20490.74000000,20845.92000000,0,20237.95000000,20627.48000000,1667260799999,6571526,1667174400000,6226304300.44386390,151222.29645000,3101777763.86047420,303567.61628000,
20483.62000000,20700.00000000,0,20330.74000000,20490.74000000,1667347199999,5971938,1667260800000,5740102554.92082930,139277.94706000,2856018095.76356870,279932.43771000,
20151.84000000,20800.00000000,0,20048.04000000,20482.81000000,1667433599999,7431698,1667347200000,7633404092.43069200,185785.97212000,3795164791.22180700,373716.27299000,
20207.82000000,20393.32000000,0,20031.24000000,20151.84000000,1667519999999,6948227,1667433600000,6461673165.23964280,159939.61870000,3237968703.46118680,319185.15440000,
21148.52000000,21302.05000000,0,20180.96000000,20207.12000000,1667606399999,9249613,1667520000000,9409862204.98690370,227403.70755000,4716670352.08739030,453694.39165000,
21299.37000000,21480.65000000,0,21080.65000000,21148.52000000,1667692799999,5570832,1667606400000,5240395528.90820090,123030.36163000,2624930077.15729230,245621.98525000,
20905.58000000,21365.27000000,0,20886.13000000,21299.37000000,1667779199999,5268210,1667692800000,4877535058.41270290,114034.06693000,2418047871.80980680,230036.97217000,
20591.13000000,21069.77000000,0,20384.89000000,20905.58000000,1667865599999,8344242,1667779200000,8035052131.59345330,191603.32017000,3978525724.87402080,386977.60337000,
18547.23000000,20700.88000000,0,17166.83000000,20590.67000000,1667951999999,14530601,1667865600000,14758384309.85422391,374775.57408500,7271200924.07038745,760705.36278300,
15922.81000000,18587.76000000,0,15588.00000000,18545.38000000,1668038399999,13605474,1667952000000,12737719697.39400940,358702.78899600,6245795114.51209161,731926.92972900,
17601.15000000,18199.00000000,0,15754.26000000,15922.68000000,1668124799999,12719887,1668038400000,10323294543.88035480,302898.84757000,5141663571.35643840,608448.36432000,
17070.31000000,17695.00000000,0,16361.60000000,17602.45000000,1668211199999,9900073,1668124800000,6725273822.83780570,197414.69616000,3374092512.56180640,393552.86492000,
16812.08000000,17119.10000000,0,16631.39000000,17069.98000000,1668297599999,5046837,1668211200000,2827930561.00637930,83267.92293000,1403236127.92359400,167819.96035000,
16329.85000000,16954.28000000,0,16229.00000000,16813.16000000,1668383999999,5382834,1668297600000,3074280132.05352330,91914.44893000,1527844645.63411680,184960.78846000,
16619.46000000,17190.00000000,0,15815.21000000,16331.78000000,1668470399999,9215128,1668384000000,6273920325.33682730,189502.41248000,3127495594.21076420,380210.77750000,
16900.57000000,17134.69000000,0,16527.72000000,16617.72000000,1668556799999,7200265,1668470400000,4758545355.78683170,141015.70658000,2375750102.41831840,282461.84391000,
16662.76000000,17015.92000000,0,16378.61000000,16900.57000000,1668643199999,6297404,1668556800000,4362538338.56532390,129644.72244000,2162757428.72151800,261493.40809000,
16692.56000000,16751.00000000,0,16410.74000000,16661.61000000,1668729599999,5352083,1668643200000,3785204632.01422130,113347.39771000,1881536908.06648980,228038.97873000,
16700.45000000,17011.00000000,0,16546.04000000,16692.56000000,1668815999999,5114799,1668729600000,3588467560.37312090,106366.35569000,1781845353.09400520,214224.18184000,
16700.68000000,16822.41000000,0,16553.53000000,16699.43000000,1668902399999,3142123,1668816000000,1747627888.12954740,52397.34048000,872445362.12574050,104963.15558000,
16280.23000000,16753.33000000,0,16180.00000000,16700.68000000,1668988799999,4557344,1668902400000,2561165772.49570730,75959.10991000,1256443330.04150680,154842.13478000,
15781.29000000,16319.00000000,0,15476.00000000,16279.50000000,1669075199999,7440871,1668988800000,5188798317.00415347,159995.46460000,2561914108.92441750,324096.99775300,
16226.94000000,16315.00000000,0,15616.63000000,15781.29000000,1669161599999,6276097,1669075200000,3823612603.80300190,119384.47075000,1905917090.26695930,239548.06623000,
16603.11000000,16706.00000000,0,16160.20000000,16227.96000000,1669247999999,6260616,1669161600000,4368042618.50026110,132804.37627000,2189676204.36681600,264927.70408000,
16598.95000000,16812.63000000,0,16458.05000000,16603.11000000,1669334399999,5031851,1669248000000,3431724405.65476800,103203.31930000,1714660566.87781180,206565.92346000,
16522.14000000,16666.00000000,0,16342.81000000,16599.55000000,1669420799999,4396465,1669334400000,3003553172.22947180,90187.55597000,1487718711.08407600,182089.49533000,
16458.57000000,16701.99000000,0,16385.00000000,16521.35000000,1669507199999,3817130,1669420800000,3011990387.64742920,89646.23245000,1485219997.26388430,181804.81666000,
16428.78000000,16600.00000000,0,16401.00000000,16457.61000000,1669593599999,3362221,1669507200000,2679048565.52130150,80097.04098000,1324406073.66946440,162025.47607000,
16212.91000000,16487.04000000,0,15995.27000000,16428.77000000,1669679999999,5570407,1669593600000,4096398587.35731400,125766.80639000,2038825206.54017270,252695.40367000,
16442.53000000,16548.71000000,0,16100.00000000,16212.18000000,1669766399999,5206638,1669680000000,4072651066.99940620,123715.14039000,2030827592.49234990,248106.25009000,
17163.64000000,17249.00000000,0,16428.30000000,16442.91000000,1669852799999,6519330,1669766400000,5123595199.50528570,151764.57285000,2566042182.99636060,303019.80719000,
16977.37000000,17324.00000000,0,16855.01000000,17165.53000000,1669939199999,5097720,1669852800000,3972607179.86857180,116018.88867000,1979692808.00705940,232818.18218000,
17092.74000000,17105.73000000,0,16787.85000000,16978.00000000,1670025599999,4305515,1669939200000,3432385161.66025690,99556.14105000,1688510144.19126210,202372.20620000,
16885.20000000,17188.98000000,0,16858.74000000,17092.13000000,1670111999999,3308694,1670025600000,2622504252.86645320,76214.56604000,1293351463.16091190,154542.57306000,
17105.70000000,17202.84000000,0,16878.25000000,16885.20000000,1670198399999,3948990,1670112000000,3040020095.05117780,89359.35165000,1520945572.07683370,178619.13387000,
16966.35000000,17424.25000000,0,16867.00000000,17106.65000000,1670284799999,5138207,1670198400000,4015334796.60372110,115508.19916000,1984551471.31640810,233703.29225000,
17088.96000000,17107.01000000,0,16906.37000000,16966.35000000,1670371199999,4416864,1670284800000,3717926010.34058660,108449.54144000,1843473774.58616420,218730.76883000,
16836.64000000,17142.21000000,0,16678.83000000,17088.96000000,1670457599999,4284989,1670371200000,3723206794.30546690,107803.05198000,1819002376.49286860,220657.41334000,
17224.10000000,17299.00000000,0,16733.49000000,16836.64000000,1670543999999,4520282,1670457600000,4009427525.03041160,117238.75694000,1988377121.41735070,236417.97804000,
17128.56000000,17360.00000000,0,17058.21000000,17224.10000000,1670630399999,4282003,1670544000000,4097973425.69735400,118031.91364000,2028743141.40682080,238422.06465000,
17127.49000000,17227.72000000,0,17092.00000000,17128.56000000,1670716799999,3032257,1670630400000,2411933258.84859990,70355.34064000,1207126756.21747470,140573.97937000,
17085.05000000,17270.99000000,0,17071.00000000,17127.49000000,1670803199999,3260722,1670716800000,2663686104.08256160,77740.37478000,1333501724.91499000,155286.47871000,
17209.83000000,17241.89000000,0,16871.85000000,17085.05000000,1670889599999,4463916,1670803200000,3844787581.48192440,112286.94413000,1908405023.87630180,226227.49694000,
